C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_08_997.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_08_997.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_08_997.jpg,0,0,0,3.099822E-05
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_065.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_065.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_065.jpg,0,0,0,6.185619E-05
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_137.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_137.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_137.jpg,0,0,0,7.162921E-05
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_211.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_211.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_211.jpg,0,0,0,7.438566E-05
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_284.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_284.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_284.jpg,0,0,0,1.216942E-05
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_357.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_357.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_357.jpg,0,0,0,0.0001035913
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_425.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_425.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_425.jpg,0,0,0,0.0001245497
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_506.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_506.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_506.jpg,0,0,0,0.0001276443
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_573.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_573.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_573.jpg,0,0,0,0.000249366
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_650.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_650.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_650.jpg,0,0,0,0.0002795368
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_725.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_725.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_725.jpg,0,0,0,0.0002833628
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_793.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_793.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_793.jpg,0,0,0,4.755244E-05
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_862.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_862.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_862.jpg,0,0.1440723,0,0.06764422
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_09_932.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_09_932.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_09_932.jpg,0,0.3242943,0,0.2580512
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_013.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_013.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_013.jpg,0,0.5530584,0,0.6821438
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_086.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_086.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_086.jpg,0,0.7911206,0,1.30263
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_161.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_161.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_161.jpg,0,1,0,2.14984
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_235.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_235.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_235.jpg,0,1,0,2.834689
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_312.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_312.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_312.jpg,0,1,0,3.771728
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_394.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_394.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_394.jpg,0,1,0,4.708235
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_463.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_463.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_463.jpg,0,1,0,5.63623
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_531.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_531.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_531.jpg,0,1,0,6.327559
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_600.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_600.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_600.jpg,0,1,0,7.242911
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_674.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_674.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_674.jpg,0,1,0,7.924732
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_753.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_753.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_753.jpg,0,1,0,8.827711
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_824.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_824.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_824.jpg,0,1,0,9.723768
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_891.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_891.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_891.jpg,0,1,0,10.39113
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_10_961.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_10_961.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_10_961.jpg,0,1,0,11.27464
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_028.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_028.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_028.jpg,0,1,0,12.06152
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_095.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_095.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_095.jpg,0,1,0,12.56378
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_164.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_164.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_164.jpg,0,1,0,13.39336
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_232.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_232.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_232.jpg,0,1,0,14.23999
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_310.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_310.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_310.jpg,0,1,0,15.0499
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_393.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_393.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_393.jpg,0,1,0,15.90589
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_462.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_462.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_462.jpg,0,1,0,16.74866
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_537.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_537.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_537.jpg,0,1,0,17.15328
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_605.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_605.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_605.jpg,0,1,0,18.00458
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_680.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_680.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_680.jpg,0,1,0,18.84615
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_749.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_749.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_749.jpg,0,1,0,19.60093
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_816.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_816.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_816.jpg,0,1,0,20.09191
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_891.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_891.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_891.jpg,0,1,0,20.91383
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_11_963.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_11_963.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_11_963.jpg,0,1,0,21.72741
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_034.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_034.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_034.jpg,0,1,0,22.36699
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_106.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_106.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_106.jpg,0,1,0,23.14585
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_177.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_177.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_177.jpg,0,1,0,23.92202
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_258.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_258.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_258.jpg,0,1,0,24.69489
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_333.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_333.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_333.jpg,0,1,0,25.27093
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_400.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_400.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_400.jpg,0,1,0,26.03531
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_470.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_470.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_470.jpg,0,1,0,26.60427
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_540.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_540.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_540.jpg,0,1,0,27.35764
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_612.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_612.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_612.jpg,0,1,0,27.91864
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_685.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_685.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_685.jpg,0.05,1,0,28.6608
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_765.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_765.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_765.jpg,0.25,1,0,29.36441
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_832.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_832.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_832.jpg,0,1,0,29.86174
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_899.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_899.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_899.jpg,0,1,0,30.1891
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_12_973.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_12_973.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_12_973.jpg,0,1,0,30.19015
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_043.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_043.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_043.jpg,0,1,0,30.19003
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_113.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_113.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_113.jpg,0,1,0,30.19021
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_184.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_184.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_184.jpg,0,1,0,30.19015
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_255.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_255.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_255.jpg,0,1,0,30.19034
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_323.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_323.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_323.jpg,0,1,0,30.1903
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_393.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_393.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_393.jpg,0.05,1,0,30.1898
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_469.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_469.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_469.jpg,0.25,1,0,30.1748
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_540.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_540.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_540.jpg,0.45,1,0,30.15151
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_611.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_611.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_611.jpg,0,1,0,30.18651
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_681.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_681.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_681.jpg,0,1,0,30.18967
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_752.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_752.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_752.jpg,0,1,0,30.19007
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_829.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_829.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_829.jpg,0,1,0,30.19028
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_900.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_900.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_900.jpg,0,1,0,29.97987
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_13_971.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_13_971.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_13_971.jpg,0,1,0,30.41496
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_044.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_044.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_044.jpg,0,1,0,30.04511
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_115.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_115.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_115.jpg,0,1,0,26.35613
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_188.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_188.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_188.jpg,0,1,0,25.57443
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_262.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_262.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_262.jpg,0,1,0,25.16844
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_331.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_331.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_331.jpg,0,1,0,24.70335
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_403.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_403.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_403.jpg,0,1,0,24.63924
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_474.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_474.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_474.jpg,0,1,0,24.44727
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_544.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_544.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_544.jpg,0,1,0,24.24834
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_615.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_615.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_615.jpg,0,1,0,24.32239
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_693.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_693.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_693.jpg,0,1,0,24.98908
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_763.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_763.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_763.jpg,0,1,0,25.49554
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_834.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_834.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_834.jpg,0.15,1,0,25.94605
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_902.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_902.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_902.jpg,0.35,1,0,26.14564
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_14_971.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_14_971.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_14_971.jpg,0,1,0,26.31577
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_15_042.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_15_042.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_15_042.jpg,0,1,0,26.66286
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_15_110.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_15_110.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_15_110.jpg,0,1,0,26.96271
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_15_180.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_15_180.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_15_180.jpg,0,1,0,27.47428
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_15_249.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_15_249.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_15_249.jpg,0,1,0,27.74507
C:\Users\bibhu\Documents\car data\IMG\center_2024_07_08_08_22_15_323.jpg,C:\Users\bibhu\Documents\car data\IMG\left_2024_07_08_08_22_15_323.jpg,C:\Users\bibhu\Documents\car data\IMG\right_2024_07_08_08_22_15_323.jpg,0,1,0,27.72114
